,age,job,marital,education,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,poutcome,response,response_binary,Age_Group_1,Age_Group_2,est_av_salary
25109,31,admin.,married,secondary,no,3052,yes,yes,20,nov,1.92,2,177,2,failure,no,0,30-39,25-34,10680
25110,39,self-employed,married,secondary,no,31,yes,no,20,nov,1.02,2,181,4,failure,no,0,30-39,35-44,-
25111,37,blue-collar,divorced,secondary,no,33,yes,no,20,nov,1.77,2,167,1,failure,no,0,30-39,35-44,
25112,41,management,married,tertiary,no,666,yes,no,20,nov,1.77,3,183,3,failure,no,0,40-49,35-44,21936.0
25113,31,entrepreneur,married,tertiary,no,5191,no,no,20,nov,3.12,2,-1,0,unknown,no,0,30-39,25-34,
25114,54,management,divorced,tertiary,no,6410,no,no,20,nov,1.68,2,-1,0,unknown,no,0,50-59,45-54,21936.0
25115,37,blue-collar,married,primary,no,2814,yes,no,20,nov,10.32,3,-1,0,unknown,no,0,30-39,35-44,
25116,42,blue-collar,married,secondary,no,3396,yes,yes,20,nov,1.55,4,-1,0,unknown,no,0,40-49,35-44,
25117,58,self-employed,married,tertiary,no,6237,yes,no,20,nov,1.47,2,-1,0,unknown,no,0,50-59,55-64,-
25118,54,management,married,tertiary,no,1502,no,no,20,nov,0.72,3,-1,0,unknown,no,0,50-59,45-54,21936.0
25119,30,technician,single,tertiary,no,2784,no,no,20,nov,13.47,3,-1,0,unknown,no,0,30-39,25-34,13032.0
25120,53,entrepreneur,married,secondary,no,111,yes,no,20,nov,10.0,3,189,2,failure,no,0,50-59,45-54,
25121,31,admin.,single,secondary,no,6981,yes,no,20,nov,10.45,3,-1,0,unknown,no,0,30-39,25-34,10680
25122,35,management,married,tertiary,no,2793,no,no,20,nov,4.3,2,-1,0,unknown,no,0,30-39,35-44,21936.0
25123,36,blue-collar,single,tertiary,no,3649,yes,no,20,nov,6.65,2,156,2,failure,no,0,30-39,35-44,
25124,40,blue-collar,married,secondary,no,3765,yes,no,20,nov,1.45,2,-1,0,unknown,no,0,40-49,35-44,
25125,31,services,married,primary,no,-212,no,yes,20,nov,15.18,4,-1,0,unknown,no,0,30-39,25-34,8400
25126,43,management,married,tertiary,no,5670,yes,no,20,nov,0.72,4,189,2,failure,no,0,40-49,35-44,21936.0
25127,37,management,married,tertiary,no,9895,yes,no,20,nov,5.87,3,-1,0,unknown,no,0,30-39,35-44,21936.0
25128,34,technician,divorced,secondary,no,558,no,no,20,nov,1.8,2,-1,0,unknown,no,0,30-39,25-34,13032.0
25129,33,technician,married,tertiary,no,145,yes,no,20,nov,4.37,3,-1,0,unknown,no,0,30-39,25-34,13032.0
25130,53,blue-collar,single,primary,no,7724,no,no,20,nov,3.27,2,-1,0,unknown,no,0,50-59,45-54,
25131,34,management,married,tertiary,no,1433,no,no,20,nov,1.85,3,104,3,failure,no,0,30-39,25-34,21936.0
25132,30,management,married,secondary,no,3817,yes,no,20,nov,1.73,5,-1,0,unknown,no,0,30-39,25-34,21936.0
25133,34,management,married,tertiary,no,1518,yes,no,20,nov,2.13,2,-1,0,unknown,no,0,30-39,25-34,21936.0
25134,47,management,married,tertiary,no,437,yes,no,20,nov,2.22,4,-1,0,unknown,no,0,40-49,45-54,21936.0
25135,33,admin.,single,secondary,no,2548,yes,no,20,nov,2.98,2,-1,0,unknown,no,0,30-39,25-34,10680
25136,45,entrepreneur,divorced,tertiary,no,1273,yes,yes,20,nov,3.43,2,162,3,failure,no,0,40-49,45-54,
25137,30,management,single,tertiary,no,1372,no,no,20,nov,4.0,2,-1,0,unknown,no,0,30-39,25-34,21936.0
25138,31,blue-collar,married,primary,no,389,yes,no,20,nov,3.3,2,-1,0,unknown,no,0,30-39,25-34,
25139,34,management,single,secondary,no,1995,yes,no,20,nov,2.15,2,-1,0,unknown,no,0,30-39,25-34,21936.0
25140,32,blue-collar,single,secondary,no,6982,yes,no,20,nov,3.73,2,183,1,failure,no,0,30-39,25-34,
25141,30,blue-collar,divorced,primary,no,511,yes,no,20,nov,2.62,3,-1,0,unknown,no,0,30-39,25-34,
25142,49,blue-collar,married,primary,yes,-98,yes,no,20,nov,3.03,2,-1,0,unknown,no,0,40-49,45-54,
25143,38,technician,married,secondary,no,7696,yes,no,20,nov,6.43,2,-1,0,unknown,no,0,30-39,35-44,13032.0
25144,41,blue-collar,married,primary,no,-52,yes,yes,20,nov,10.7,2,-1,0,unknown,no,0,40-49,35-44,
25145,58,blue-collar,divorced,primary,no,2716,no,no,20,nov,2.72,2,-1,0,unknown,no,0,50-59,55-64,
25146,33,blue-collar,married,secondary,no,3514,yes,no,20,nov,3.57,2,184,2,failure,no,0,30-39,25-34,
25147,31,self-employed,single,secondary,no,148,yes,yes,20,nov,19.08,4,-1,0,unknown,no,0,30-39,25-34,-
25148,35,technician,married,secondary,no,1546,yes,no,20,nov,2.47,4,-1,0,unknown,no,0,30-39,35-44,13032.0
25149,43,blue-collar,married,primary,no,4581,yes,no,20,nov,5.48,2,-1,0,unknown,no,0,40-49,35-44,
25150,32,technician,married,tertiary,no,1352,no,no,20,nov,3.68,3,-1,0,unknown,no,0,30-39,25-34,13032.0
25151,42,management,married,tertiary,no,9009,no,no,20,nov,2.25,2,-1,0,unknown,no,0,40-49,35-44,21936.0
25152,47,management,divorced,tertiary,no,140,no,yes,20,nov,2.47,2,-1,0,unknown,no,0,40-49,45-54,21936.0
25153,41,blue-collar,married,primary,no,2585,no,no,20,nov,2.65,2,-1,0,unknown,no,0,40-49,35-44,
25154,31,blue-collar,single,primary,no,2369,yes,yes,20,nov,7.83,2,-1,0,unknown,no,0,30-39,25-34,
25155,42,technician,married,secondary,no,8899,yes,no,20,nov,1.25,2,-1,0,unknown,no,0,40-49,35-44,13032.0
25156,33,blue-collar,married,secondary,no,2994,yes,no,20,nov,2.58,1,-1,0,unknown,no,0,30-39,25-34,
25157,52,admin.,divorced,secondary,no,361,no,yes,20,nov,2.45,1,-1,0,unknown,no,0,50-59,45-54,10680
25158,32,management,single,tertiary,no,3097,yes,no,20,nov,2.78,1,-1,0,unknown,no,0,30-39,25-34,21936.0
25159,32,blue-collar,single,secondary,no,2696,yes,no,20,nov,9.4,2,183,1,failure,no,0,30-39,25-34,
25160,33,management,single,tertiary,no,2360,yes,no,20,nov,4.47,1,-1,0,unknown,no,0,30-39,25-34,21936.0
25161,56,retired,married,primary,no,1448,yes,yes,20,nov,0.27,1,-1,0,unknown,no,0,50-59,55-64,0
25162,45,unemployed,married,tertiary,no,3559,yes,yes,20,nov,4.4,1,-1,0,unknown,no,0,40-49,45-54,0
25163,37,unemployed,married,primary,no,3051,yes,no,20,nov,5.05,4,-1,0,unknown,no,0,30-39,35-44,0
25164,31,technician,single,tertiary,no,1887,no,yes,20,nov,3.75,2,183,1,failure,no,0,30-39,25-34,13032.0
25165,34,management,single,tertiary,no,1310,no,yes,20,nov,1.5,3,-1,0,unknown,no,0,30-39,25-34,21936.0
25166,52,housemaid,married,secondary,no,234,no,no,20,nov,3.47,1,-1,0,unknown,no,0,50-59,45-54,8400
25167,33,services,married,secondary,no,2975,yes,no,20,nov,3.45,1,-1,0,unknown,no,0,30-39,25-34,8400
25168,32,blue-collar,single,secondary,no,3658,yes,yes,20,nov,0.93,4,-1,0,unknown,no,0,30-39,25-34,
25169,47,unemployed,married,secondary,no,3533,yes,no,20,nov,5.32,1,100,2,failure,no,0,40-49,45-54,0
25170,34,blue-collar,married,primary,no,1524,yes,no,20,nov,0.95,3,-1,0,unknown,no,0,30-39,25-34,
25171,45,blue-collar,married,primary,no,5461,yes,no,20,nov,14.02,2,-1,0,unknown,yes,1,40-49,45-54,
25172,32,technician,single,tertiary,no,2185,no,no,20,nov,5.9,2,-1,0,unknown,no,0,30-39,25-34,13032.0
25173,52,blue-collar,married,secondary,no,7119,no,yes,20,nov,14.52,3,-1,0,unknown,yes,1,50-59,45-54,
25174,31,blue-collar,single,secondary,no,297,yes,no,20,nov,4.65,2,-1,0,unknown,no,0,30-39,25-34,
25175,37,blue-collar,married,primary,no,3370,yes,no,20,nov,2.6,4,-1,0,unknown,no,0,30-39,35-44,
25176,30,management,single,secondary,no,186,yes,no,20,nov,3.92,3,-1,0,unknown,no,0,30-39,25-34,21936.0
25177,38,technician,married,tertiary,no,-3,no,no,20,nov,4.18,2,101,3,failure,no,0,30-39,35-44,13032.0
25178,33,blue-collar,married,primary,no,925,no,no,20,nov,14.73,3,-1,0,unknown,no,0,30-39,25-34,
25179,59,technician,married,secondary,no,2034,no,no,20,nov,3.63,2,-1,0,unknown,no,0,50-59,55-64,13032.0
25180,41,blue-collar,married,primary,no,3803,yes,no,20,nov,10.18,3,-1,0,unknown,no,0,40-49,35-44,
25181,53,self-employed,divorced,tertiary,yes,10,no,no,20,nov,1.25,3,-1,0,unknown,no,0,50-59,45-54,-
25182,36,blue-collar,married,secondary,no,655,no,no,20,nov,16.43,6,-1,0,unknown,no,0,30-39,35-44,
25183,30,unemployed,married,primary,no,1379,no,yes,20,nov,2.87,2,-1,0,unknown,no,0,30-39,25-34,0
25184,35,services,married,secondary,no,142,yes,no,20,nov,5.25,2,196,4,failure,no,0,30-39,35-44,8400
25185,30,entrepreneur,married,secondary,no,392,yes,no,20,nov,1.95,3,-1,0,unknown,no,0,30-39,25-34,
25186,38,management,married,secondary,no,96,yes,no,20,nov,2.52,3,-1,0,unknown,no,0,30-39,35-44,21936.0
25187,54,self-employed,married,secondary,no,641,yes,no,20,nov,6.65,2,-1,0,unknown,no,0,50-59,45-54,-
25188,40,management,single,primary,no,1527,no,yes,20,nov,5.28,2,-1,0,unknown,no,0,40-49,35-44,21936.0
25189,59,management,married,tertiary,no,5314,no,no,20,nov,1.93,2,-1,0,unknown,no,0,50-59,55-64,21936.0
25190,32,blue-collar,married,secondary,no,5075,yes,no,20,nov,1.5,2,-1,0,unknown,no,0,30-39,25-34,
25191,36,self-employed,married,tertiary,no,943,no,no,20,nov,1.92,3,-1,0,unknown,no,0,30-39,35-44,-
25192,31,management,married,tertiary,no,6290,no,no,20,nov,5.05,2,-1,0,unknown,no,0,30-39,25-34,21936.0
25193,39,management,single,tertiary,no,889,no,no,20,nov,1.3,2,185,4,failure,no,0,30-39,35-44,21936.0
25194,36,admin.,married,tertiary,no,75,no,yes,20,nov,1.62,2,-1,0,unknown,no,0,30-39,35-44,10680
25195,54,management,married,primary,no,3859,no,yes,20,nov,1.73,3,-1,0,unknown,no,0,50-59,45-54,21936.0
25196,46,entrepreneur,divorced,secondary,no,2514,yes,no,20,nov,1.13,2,-1,0,unknown,no,0,40-49,45-54,
25197,32,technician,married,primary,no,3774,yes,no,20,nov,9.85,3,-1,0,unknown,no,0,30-39,25-34,13032.0
25198,35,admin.,single,secondary,no,1070,no,no,20,nov,4.18,2,-1,0,unknown,no,0,30-39,35-44,10680
25199,36,services,divorced,secondary,no,54,yes,no,20,nov,5.92,6,-1,0,unknown,no,0,30-39,35-44,8400
25200,57,unemployed,married,primary,no,0,yes,no,20,nov,3.85,2,-1,0,unknown,no,0,50-59,55-64,0
25201,31,management,single,tertiary,no,-208,yes,yes,20,nov,4.18,4,-1,0,unknown,no,0,30-39,25-34,21936.0
25202,37,blue-collar,single,secondary,no,3572,yes,yes,20,nov,5.68,2,-1,0,unknown,no,0,30-39,35-44,
25203,46,admin.,divorced,secondary,no,778,yes,no,20,nov,1.77,3,-1,0,unknown,no,0,40-49,45-54,10680
25204,32,management,married,tertiary,no,6059,yes,no,20,nov,1.83,2,-1,0,unknown,no,0,30-39,25-34,21936.0
25205,58,technician,married,secondary,no,5618,yes,no,20,nov,6.02,2,189,1,failure,no,0,50-59,55-64,13032.0
25206,36,management,divorced,tertiary,no,0,yes,no,20,nov,6.3,8,-1,0,unknown,no,0,30-39,35-44,21936.0
25207,38,admin.,single,secondary,no,77,no,no,20,nov,7.35,4,-1,0,unknown,no,0,30-39,35-44,10680
25208,56,blue-collar,divorced,primary,no,12,no,no,20,nov,4.7,2,135,1,failure,no,0,50-59,55-64,
25209,34,services,married,secondary,no,1611,no,yes,20,nov,3.28,7,-1,0,unknown,no,0,30-39,25-34,8400
25210,35,entrepreneur,married,primary,no,-394,yes,no,20,nov,3.62,3,-1,0,unknown,no,0,30-39,35-44,
25211,53,blue-collar,divorced,primary,no,1480,yes,no,20,nov,1.58,2,-1,0,unknown,no,0,50-59,45-54,
25212,51,blue-collar,married,primary,no,4712,no,no,20,nov,2.87,2,-1,0,unknown,no,0,50-59,45-54,
25213,38,unemployed,married,secondary,no,1906,no,yes,20,nov,3.5,2,-1,0,unknown,no,0,30-39,35-44,0
25214,31,blue-collar,married,tertiary,no,-35,no,no,20,nov,15.87,2,-1,0,unknown,yes,1,30-39,25-34,
25215,31,entrepreneur,married,secondary,no,7518,yes,no,20,nov,5.53,3,-1,0,unknown,no,0,30-39,25-34,
25216,50,management,married,tertiary,no,719,no,yes,20,nov,1.95,6,-1,0,unknown,no,0,50-59,45-54,21936.0
25217,44,management,married,tertiary,yes,53,yes,no,20,nov,3.88,4,-1,0,unknown,no,0,40-49,35-44,21936.0
25218,31,unemployed,married,secondary,no,314,yes,no,20,nov,22.35,3,178,7,failure,yes,1,30-39,25-34,0
25219,35,management,married,tertiary,no,0,yes,no,20,nov,3.28,4,30,1,failure,no,0,30-39,35-44,21936.0
25220,51,blue-collar,married,primary,no,5206,yes,no,20,nov,2.8,3,-1,0,unknown,no,0,50-59,45-54,
25221,47,self-employed,married,secondary,no,2830,yes,no,20,nov,11.88,6,-1,0,unknown,no,0,40-49,45-54,-
25222,41,technician,single,secondary,no,650,yes,no,20,nov,40.33,3,-1,0,unknown,yes,1,40-49,35-44,13032.0
25223,51,unemployed,married,secondary,no,7464,no,no,20,nov,2.93,2,-1,0,unknown,no,0,50-59,45-54,0
25224,35,services,single,secondary,no,7242,no,no,20,nov,3.58,3,-1,0,unknown,no,0,30-39,35-44,8400
25225,34,admin.,single,secondary,no,4436,yes,no,20,nov,4.87,2,178,6,failure,no,0,30-39,25-34,10680
25226,43,entrepreneur,single,tertiary,no,744,no,yes,20,nov,1.5,4,114,4,failure,no,0,40-49,35-44,
25227,32,blue-collar,single,secondary,no,5252,yes,no,20,nov,3.87,2,183,2,failure,no,0,30-39,25-34,
25228,31,admin.,married,secondary,no,2304,yes,no,20,nov,4.28,2,-1,0,unknown,no,0,30-39,25-34,10680
25229,53,management,divorced,tertiary,no,2679,no,no,20,nov,4.92,3,-1,0,unknown,yes,1,50-59,45-54,21936.0
25230,51,admin.,married,secondary,no,4178,yes,no,20,nov,2.78,4,174,1,failure,no,0,50-59,45-54,10680
25231,47,management,married,tertiary,no,7741,yes,no,20,nov,11.55,3,-1,0,unknown,no,0,40-49,45-54,21936.0
25232,59,retired,married,secondary,no,1896,no,no,20,nov,2.23,9,-1,0,unknown,no,0,50-59,55-64,0
25233,35,blue-collar,married,secondary,no,5639,yes,no,20,nov,15.75,2,-1,0,unknown,yes,1,30-39,35-44,
25234,56,services,married,secondary,no,4763,yes,no,20,nov,3.88,4,115,6,failure,no,0,50-59,55-64,8400
25235,48,admin.,married,secondary,no,387,no,yes,20,nov,12.68,3,-1,0,unknown,no,0,40-49,45-54,10680
25236,56,technician,single,secondary,no,1437,yes,no,20,nov,6.12,8,-1,0,unknown,no,0,50-59,55-64,13032.0
25237,33,admin.,single,tertiary,no,3379,no,no,20,nov,4.83,3,-1,0,unknown,no,0,30-39,25-34,10680
25238,30,management,single,tertiary,no,212,yes,no,20,nov,6.17,2,-1,0,unknown,no,0,30-39,25-34,21936.0
25239,33,blue-collar,single,secondary,no,4404,yes,no,20,nov,12.77,3,-1,0,unknown,no,0,30-39,25-34,
25240,33,management,married,tertiary,no,1782,yes,no,20,nov,7.28,4,-1,0,unknown,no,0,30-39,25-34,21936.0
25241,36,blue-collar,divorced,primary,no,3202,yes,no,20,nov,11.5,3,183,2,failure,no,0,30-39,35-44,
25242,46,blue-collar,married,primary,no,6150,yes,no,20,nov,2.62,2,-1,0,unknown,no,0,40-49,45-54,
25243,31,unemployed,single,secondary,no,0,no,no,20,nov,5.4,5,-1,0,unknown,no,0,30-39,25-34,0
25244,36,self-employed,married,secondary,no,328,no,no,20,nov,8.95,2,-1,0,unknown,no,0,30-39,35-44,-
25245,41,management,married,tertiary,no,5883,no,no,20,nov,3.03,2,-1,0,unknown,no,0,40-49,35-44,21936.0
25246,51,admin.,married,secondary,no,0,no,no,20,nov,1.6,5,-1,0,unknown,no,0,50-59,45-54,10680
25247,52,management,married,tertiary,no,7900,yes,no,20,nov,1.5,2,-1,0,unknown,no,0,50-59,45-54,21936.0
25248,35,housemaid,married,tertiary,no,3831,no,no,20,nov,0.98,2,-1,0,unknown,no,0,30-39,35-44,8400
25249,30,blue-collar,single,secondary,no,1472,yes,no,20,nov,12.82,4,-1,0,unknown,no,0,30-39,25-34,
25250,38,management,married,tertiary,no,1021,no,no,20,nov,1.45,3,-1,0,unknown,no,0,30-39,35-44,21936.0
25251,44,technician,married,tertiary,no,4580,yes,no,20,nov,3.2,2,189,2,success,no,0,40-49,35-44,13032.0
25252,46,blue-collar,married,primary,no,676,yes,no,20,nov,13.75,6,174,4,failure,no,0,40-49,45-54,
25253,34,self-employed,divorced,tertiary,no,681,no,no,20,nov,6.37,6,-1,0,unknown,no,0,30-39,25-34,-
25254,53,management,married,tertiary,no,3366,no,no,20,nov,4.63,6,112,2,failure,no,0,50-59,45-54,21936.0
25255,30,blue-collar,single,primary,no,0,yes,no,20,nov,22.15,2,-1,0,unknown,no,0,30-39,25-34,
25256,32,management,single,tertiary,no,3552,no,no,20,nov,5.17,3,-1,0,unknown,no,0,30-39,25-34,21936.0
25257,45,entrepreneur,married,tertiary,no,1752,yes,yes,20,nov,0.93,2,-1,0,unknown,no,0,40-49,45-54,
25258,33,services,married,secondary,no,2918,no,yes,20,nov,17.65,2,-1,0,unknown,yes,1,30-39,25-34,8400
25259,57,technician,single,secondary,no,3499,yes,no,20,nov,1.73,4,175,3,failure,no,0,50-59,55-64,13032.0
25260,44,self-employed,married,primary,no,0,no,no,20,nov,14.05,3,-1,0,unknown,no,0,40-49,35-44,-
25261,31,entrepreneur,single,tertiary,no,38,no,no,20,nov,3.08,2,-1,0,unknown,no,0,30-39,25-34,
25262,47,management,married,tertiary,no,2475,yes,no,20,nov,24.6,4,-1,0,unknown,no,0,40-49,45-54,21936.0
25263,32,entrepreneur,divorced,primary,no,1,yes,yes,20,nov,7.93,3,-1,0,unknown,no,0,30-39,25-34,
25264,35,services,divorced,primary,no,55,no,no,20,nov,2.75,4,-1,0,unknown,no,0,30-39,35-44,8400
25265,30,blue-collar,married,secondary,no,321,yes,no,20,nov,12.3,2,-1,0,unknown,no,0,30-39,25-34,
25266,36,blue-collar,married,secondary,no,2848,yes,no,20,nov,4.42,3,-1,0,unknown,no,0,30-39,35-44,
25267,32,technician,single,tertiary,no,502,yes,no,20,nov,7.37,4,-1,0,unknown,no,0,30-39,25-34,13032.0
25268,36,unemployed,single,primary,no,0,no,no,20,nov,0.78,3,-1,0,unknown,no,0,30-39,35-44,0
25269,32,admin.,married,tertiary,no,1019,yes,no,20,nov,8.15,2,-1,0,unknown,no,0,30-39,25-34,10680
25270,32,admin.,single,secondary,no,739,yes,no,20,nov,1.52,3,-1,0,unknown,no,0,30-39,25-34,10680
25271,40,unemployed,married,secondary,no,3430,yes,no,20,nov,30.92,3,-1,0,unknown,no,0,40-49,35-44,0
25272,43,blue-collar,married,primary,no,3064,yes,no,20,nov,40.88,2,-1,0,unknown,yes,1,40-49,35-44,
25273,35,management,married,tertiary,no,656,yes,yes,21,nov,1.38,4,-1,0,unknown,no,0,30-39,35-44,21936.0
25274,30,admin.,married,secondary,no,111,no,yes,21,nov,1.43,3,133,1,failure,no,0,30-39,25-34,10680
25275,39,management,single,secondary,no,-490,no,yes,21,nov,2.35,2,-1,0,unknown,no,0,30-39,35-44,21936.0
25276,46,services,divorced,secondary,no,1263,yes,no,21,nov,3.67,2,-1,0,unknown,no,0,40-49,45-54,8400
25277,30,admin.,married,secondary,no,35,yes,yes,21,nov,1.52,2,-1,0,unknown,no,0,30-39,25-34,10680
25278,48,services,married,secondary,no,485,yes,no,21,nov,4.23,5,-1,0,unknown,no,0,40-49,45-54,8400
25279,37,self-employed,married,secondary,no,415,yes,no,21,nov,4.15,4,-1,0,unknown,no,0,30-39,35-44,-
25280,32,blue-collar,single,secondary,no,1475,yes,no,21,nov,3.48,5,-1,0,unknown,no,0,30-39,25-34,
25281,55,technician,married,secondary,no,6958,yes,yes,21,nov,5.42,5,192,2,failure,no,0,50-59,55-64,13032.0
25282,46,management,married,tertiary,yes,-1001,yes,no,21,nov,0.75,3,-1,0,unknown,no,0,40-49,45-54,21936.0
25283,41,management,married,tertiary,no,1735,yes,no,21,nov,5.97,3,-1,0,unknown,no,0,40-49,35-44,21936.0
25284,53,management,single,secondary,no,5558,yes,no,21,nov,1.35,6,189,3,failure,no,0,50-59,45-54,21936.0
25285,53,admin.,married,secondary,no,1203,no,no,21,nov,0.1,7,-1,0,unknown,no,0,50-59,45-54,10680
25286,41,technician,married,secondary,no,190,no,no,21,nov,0.2,7,-1,0,unknown,no,0,40-49,35-44,13032.0
25287,35,management,single,secondary,no,356,yes,no,21,nov,0.33,5,114,7,failure,no,0,30-39,35-44,21936.0
25288,48,management,divorced,tertiary,no,-547,no,no,21,nov,4.58,2,-1,0,unknown,no,0,40-49,45-54,21936.0
25289,45,housemaid,married,tertiary,no,460,no,no,21,nov,5.2,3,157,1,failure,no,0,40-49,45-54,8400
25290,37,management,married,tertiary,no,975,yes,yes,21,nov,1.15,9,-1,0,unknown,no,0,30-39,35-44,21936.0
25291,45,services,married,secondary,no,507,no,yes,21,nov,5.07,2,-1,0,unknown,no,0,40-49,45-54,8400
25292,31,management,single,tertiary,no,5691,yes,no,21,nov,0.62,2,123,1,failure,no,0,30-39,25-34,21936.0
25293,34,blue-collar,married,primary,no,12,no,no,21,nov,1.02,3,-1,0,unknown,no,0,30-39,25-34,
25294,40,services,married,secondary,no,87,yes,yes,21,nov,1.93,2,113,4,failure,no,0,40-49,35-44,8400
25295,53,management,married,tertiary,no,0,yes,yes,21,nov,4.43,6,-1,0,unknown,no,0,50-59,45-54,21936.0
25296,52,management,married,tertiary,no,4173,no,yes,21,nov,2.65,2,-1,0,unknown,no,0,50-59,45-54,21936.0
25297,36,management,married,tertiary,no,6138,yes,yes,21,nov,5.97,4,-1,0,unknown,no,0,30-39,35-44,21936.0
25298,57,services,married,secondary,no,1433,no,no,21,nov,0.68,1,-1,0,unknown,no,0,50-59,55-64,8400
25299,50,management,divorced,tertiary,no,2564,yes,no,21,nov,2.07,4,113,8,failure,no,0,50-59,45-54,21936.0
25300,37,admin.,single,secondary,no,1560,yes,no,21,nov,1.12,1,163,2,failure,no,0,30-39,35-44,10680
25301,30,admin.,single,secondary,no,910,no,no,21,nov,4.97,2,-1,0,unknown,no,0,30-39,25-34,10680
25302,30,admin.,single,secondary,no,4925,yes,no,21,nov,1.43,1,-1,0,unknown,no,0,30-39,25-34,10680
25303,32,management,single,tertiary,no,5276,no,no,21,nov,4.98,1,-1,0,unknown,no,0,30-39,25-34,21936.0
25304,34,management,married,tertiary,no,3167,yes,yes,21,nov,2.53,1,-1,0,unknown,no,0,30-39,25-34,21936.0
25305,36,technician,married,tertiary,no,62,no,no,21,nov,0.83,2,121,2,failure,no,0,30-39,35-44,13032.0
25306,53,services,single,secondary,no,1162,yes,no,21,nov,5.37,1,-1,0,unknown,no,0,50-59,45-54,8400
25307,32,admin.,married,secondary,no,9049,yes,no,21,nov,8.93,1,-1,0,unknown,no,0,30-39,25-34,10680
25308,54,self-employed,single,tertiary,no,760,no,no,21,nov,5.6,1,-1,0,unknown,no,0,50-59,45-54,-
25309,31,admin.,married,secondary,no,3540,yes,no,21,nov,7.35,1,-1,0,unknown,no,0,30-39,25-34,10680
25310,54,technician,single,secondary,no,2237,no,no,21,nov,2.48,5,-1,0,unknown,no,0,50-59,45-54,13032.0
25311,52,management,divorced,tertiary,no,0,no,no,21,nov,5.47,1,-1,0,unknown,no,0,50-59,45-54,21936.0
25312,36,management,married,tertiary,no,4069,no,no,21,nov,8.62,1,-1,0,unknown,yes,1,30-39,35-44,21936.0
25313,33,blue-collar,married,primary,yes,0,yes,no,21,nov,11.25,1,-1,0,unknown,no,0,30-39,25-34,
25314,46,blue-collar,married,primary,no,2023,yes,no,21,nov,1.97,1,-1,0,unknown,no,0,40-49,45-54,
25315,47,technician,married,tertiary,yes,-813,yes,yes,21,nov,1.42,2,158,25,failure,no,0,40-49,45-54,13032.0
25316,58,entrepreneur,married,tertiary,no,925,yes,no,21,nov,1.08,1,-1,0,unknown,no,0,50-59,55-64,
25317,33,technician,single,secondary,no,7108,no,yes,21,nov,4.25,1,-1,0,unknown,no,0,30-39,25-34,13032.0
25318,34,admin.,single,tertiary,no,4254,yes,no,21,nov,11.9,1,-1,0,unknown,yes,1,30-39,25-34,10680
25319,39,blue-collar,married,secondary,no,5222,yes,no,21,nov,3.98,2,177,1,failure,no,0,30-39,35-44,
25320,31,management,single,tertiary,no,3967,yes,no,21,nov,14.32,1,182,1,failure,no,0,30-39,25-34,21936.0
25321,55,retired,married,primary,no,3876,no,no,21,nov,0.9,1,-1,0,unknown,no,0,50-59,55-64,0
25322,35,unemployed,divorced,tertiary,no,8903,yes,no,21,nov,5.6,6,-1,0,unknown,no,0,30-39,35-44,0
25323,30,admin.,married,secondary,no,5220,yes,no,21,nov,1.8,1,-1,0,unknown,no,0,30-39,25-34,10680
25324,47,unemployed,married,primary,no,3723,no,no,21,nov,1.8,1,-1,0,unknown,no,0,40-49,45-54,0
